Ano;Cód Area;Área;Cód. IES;Nome da IES;Cod. Município;Nome do Município;UF do Curso;Inscritos;Participantes;Nota Bruta - FG;Nota Padronizada - FG;Nota Bruta - CE;Nota Padronizada - CE;Nota Bruta - Geral;Nota Padronizada - Geral;Conceito Enade (Contínuo);Conceito Enade (Faixa);Observação
2014;6009;ENGENHARIA DE ALIMENTOS;1299;FACULDADES INTEGRADAS DE FERNANDÓPOLIS;3515509;FERNANDOPOLIS;SP;3;3;"50,6";"0,6";"30,3";0;"35,4";0;"0,153";1;
2014;6009;ENGENHARIA DE ALIMENTOS;1303;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO";5218805;RIO VERDE;GO;26;20;"59,3";2;"38,8";"1,2";"43,9";"1,2";"1,389";2;
2014;6009;ENGENHARIA DE ALIMENTOS;1445;CENTRO UNIVERSITÁRIO DO INSTITUTO MAUÁ DE TECNOLOGIA;3548807;SAO CAETANO DO SUL;SP;23;21;"60,8";"2,3";"58,9";4;"59,4";"3,4";"3,561";4;
2014;6009;ENGENHARIA DE ALIMENTOS;1490;FACULDADE DE JAGUARIÚNA;3524709;JAGUARIUNA;SP;9;9;"57,8";"1,8";"51,7";3;"53,3";"2,6";"2,692";3;
2014;6009;ENGENHARIA DE ALIMENTOS;2564;UNIVERSIDADE FEDERAL DE CAMPINA GRANDE;2504009;CAMPINA GRANDE;PB;7;7;"63,5";"2,7";"49,8";"2,7";"53,3";"2,6";"2,718";3;
2014;6009;ENGENHARIA DE ALIMENTOS;2564;UNIVERSIDADE FEDERAL DE CAMPINA GRANDE;2512101;POMBAL;PB;36;36;"58,8";"1,9";"39,1";"1,2";44;"1,2";"1,401";2;
2014;6009;ENGENHARIA DE ALIMENTOS;3151;UNIVERSIDADE COMUNITÁRIA DA REGIÃO DE CHAPECÓ;4204202;CHAPECO;SC;18;16;57;"1,6";"41,9";"1,6";"45,6";"1,5";"1,62";2;
2014;6009;ENGENHARIA DE ALIMENTOS;3164;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO";5103403;CUIABA;MT;36;35;"55,8";"1,5";"38,7";"1,2";43;"1,1";"1,245";2;
2014;6009;ENGENHARIA DE ALIMENTOS;3641;CENTRO UNIVERSITÁRIO DA FUNDAÇÃO EDUCACIONAL DE BARRETOS;3505500;BARRETOS;SP;18;16;"63,7";"2,7";"51,5";3;"54,5";"2,7";"2,901";3;
2014;6009;ENGENHARIA DE ALIMENTOS;3849;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;1721000;PALMAS;TO;59;52;"55,5";"1,4";"40,5";"1,4";"44,3";"1,3";"1,424";2;
2014;6009;ENGENHARIA DE ALIMENTOS;4017;CENTRO UNIVERSITÁRIO PADRE ANCHIETA;3525904;JUNDIAI;SP;16;16;"51,8";"0,8";"42,9";"1,8";"45,1";"1,4";"1,52";2;
2014;6009;ENGENHARIA DE ALIMENTOS;4504;FUNDAÇÃO UNIVERSIDADE FEDERAL DA GRANDE DOURADOS;5003702;DOURADOS;MS;27;25;"52,8";1;"45,2";"2,1";"47,1";"1,7";"1,8";2;
2014;6009;ENGENHARIA DE ALIMENTOS;5322;FUNDAÇÃO UNIVERSIDADE FEDERAL DO PAMPA - UNIPAMPA;4301602;BAGE;RS;5;4;"63,1";"2,6";"54,6";"3,4";"56,8";"3,1";"3,205";4;
2014;6009;ENGENHARIA DE ALIMENTOS;15121;UNIVERSIDADE FEDERAL DA FRONTEIRA SUL;4113304;LARANJEIRAS DO SUL;PR;9;9;"64,2";"2,8";"64,9";"4,8";"64,7";"4,2";"4,324";5;
2014;6208;ENGENHARIA DE PRODUÇÃO;2;UNIVERSIDADE DE BRASÍLIA;5300108;BRASILIA;DF;29;27;"74,6";"4,3";"61,3";5;"64,6";5;"4,835";5;
2014;6208;ENGENHARIA DE PRODUÇÃO;3;UNIVERSIDADE FEDERAL DE SERGIPE;2806701;SAO CRISTOVAO;SE;50;42;"61,6";"2,3";"46,6";"2,7";"50,4";"2,6";"2,612";3;
2014;6208;ENGENHARIA DE PRODUÇÃO;4;UNIVERSIDADE FEDERAL DO AMAZONAS;1301902;ITACOATIARA;AM;35;30;"56,6";"1,6";"33,4";"0,7";"39,2";"0,7";"0,879";1;
2014;6208;ENGENHARIA DE PRODUÇÃO;4;UNIVERSIDADE FEDERAL DO AMAZONAS;1302603;MANAUS;AM;53;37;"62,2";"2,4";"40,6";"1,8";46;"1,9";"1,929";2;
2014;6208;ENGENHARIA DE PRODUÇÃO;5;UNIVERSIDADE FEDERAL DO PIAUÍ;2211001;TERESINA;PI;31;28;"62,8";"2,5";45;"2,5";"49,4";"2,4";"2,469";3;
2014;6208;ENGENHARIA DE PRODUÇÃO;6;UNIVERSIDADE FEDERAL DE OURO PRETO;3136207;JOAO MONLEVADE;MG;86;84;"62,3";"2,4";"41,8";2;47;2;"2,082";3;
2014;6208;ENGENHARIA DE PRODUÇÃO;6;UNIVERSIDADE FEDERAL DE OURO PRETO;3146107;OURO PRETO;MG;46;36;72;"3,9";"54,8";4;"59,1";4;"3,975";5;
2014;6208;ENGENHARIA DE PRODUÇÃO;7;UNIVERSIDADE FEDERAL DE SÃO CARLOS;3548906;SAO CARLOS;SP;105;96;"70,1";"3,6";"57,3";"4,4";"60,5";"4,3";"4,194";5;
2014;6208;ENGENHARIA DE PRODUÇÃO;7;UNIVERSIDADE FEDERAL DE SÃO CARLOS;3552205;SOROCABA;SP;60;56;"70,6";"3,7";"54,2";"3,9";"58,3";"3,9";"3,85";4;
2014;6208;ENGENHARIA DE PRODUÇÃO;8;UNIVERSIDADE FEDERAL DE VIÇOSA;3155504;RIO PARANAIBA;MG;38;37;"62,1";"2,4";"40,9";"1,8";"46,2";"1,9";"1,969";3;
2014;6208;ENGENHARIA DE PRODUÇÃO;8;UNIVERSIDADE FEDERAL DE VIÇOSA;3171303;VICOSA;MG;25;22;"79,5";5;59;"4,6";"64,2";"4,9";"4,735";5;
2014;6208;ENGENHARIA DE PRODUÇÃO;10;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ;4106902;CURITIBA;PR;144;112;"61,2";"2,3";"43,4";"2,2";"47,8";"2,2";"2,217";3;
2014;6208;ENGENHARIA DE PRODUÇÃO;10;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ;4113700;LONDRINA;PR;54;54;"62,2";"2,4";"47,1";"2,8";"50,9";"2,7";"2,698";3;
2014;6208;ENGENHARIA DE PRODUÇÃO;10;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ;4127700;TOLEDO;PR;21;20;60;"2,1";"43,5";"2,2";"47,6";"2,1";"2,182";3;
2014;6208;ENGENHARIA DE PRODUÇÃO;13;UNIVERSIDADE DE CAXIAS DO SUL;4302105;BENTO GONCALVES;RS;42;39;"60,9";"2,2";"39,1";"1,5";"44,6";"1,6";"1,715";2;
2014;6208;ENGENHARIA DE PRODUÇÃO;13;UNIVERSIDADE DE CAXIAS DO SUL;4305108;CAXIAS DO SUL;RS;104;93;"62,4";"2,5";"49,5";"3,2";"52,7";3;"2,98";4;
2014;6208;ENGENHARIA DE PRODUÇÃO;14;UNIVERSIDADE DO VALE DO RIO DOS SINOS;4318705;SAO LEOPOLDO;RS;106;97;"64,9";"2,8";"49,4";"3,2";"53,3";"3,1";"3,07";4;
2014;6208;ENGENHARIA DE PRODUÇÃO;15;UNIVERSIDADE CATÓLICA DE PETRÓPOLIS;3303906;PETROPOLIS;RJ;35;32;"59,2";2;"40,7";"1,8";"45,3";"1,8";"1,827";2;
2014;6208;ENGENHARIA DE PRODUÇÃO;17;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;3134202;ITUIUTABA;MG;31;30;"73,8";"4,2";53;"3,7";"58,2";"3,9";"3,826";4;
2014;6208;ENGENHARIA DE PRODUÇÃO;20;UNIVERSIDADE DE PASSO FUNDO;4304705;CARAZINHO;RS;24;22;"58,3";"1,8";"41,9";2;46;"1,9";"1,929";2;
2014;6208;ENGENHARIA DE PRODUÇÃO;21;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL;4314902;PORTO ALEGRE;RS;78;75;"64,8";"2,8";"52,3";"3,6";"55,5";"3,4";"3,407";4;
2014;6208;ENGENHARIA DE PRODUÇÃO;22;UNIVERSIDADE PRESBITERIANA MACKENZIE;3550308;SAO PAULO;SP;142;128;"64,9";"2,8";"46,5";"2,7";"51,1";"2,7";"2,73";3;
2014;6208;ENGENHARIA DE PRODUÇÃO;23;UNIVERSIDADE FEEVALE;4313409;NOVO HAMBURGO;RS;9;9;"65,6";"2,9";50;"3,2";"53,9";"3,2";"3,167";4;
2014;6208;ENGENHARIA DE PRODUÇÃO;24;UNIVERSIDADE ESTADUAL DE SANTA CRUZ;2913606;ILHEUS;BA;26;20;"66,5";"3,1";"47,9";"2,9";"52,5";3;"2,95";4;
2014;6208;ENGENHARIA DE PRODUÇÃO;43;FUNDAÇÃO UNIVERSIDADE DO ESTADO DE SANTA CATARINA;4209102;JOINVILLE;SC;96;95;"68,3";"3,4";"56,1";"4,2";"59,2";"4,1";"3,988";5;
2014;6208;ENGENHARIA DE PRODUÇÃO;43;FUNDAÇÃO UNIVERSIDADE DO ESTADO DE SANTA CATARINA;4215802;SAO BENTO DO SUL;SC;24;23;"71,1";"3,8";"50,9";"3,4";56;"3,5";"3,486";4;
2014;6208;ENGENHARIA DE PRODUÇÃO;54;UNIVERSIDADE ESTADUAL DE CAMPINAS;3526902;LIMEIRA;SP;80;74;"66,6";"3,1";"47,1";"2,8";52;"2,9";"2,863";3;
2014;6208;ENGENHARIA DE PRODUÇÃO;56;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO;3506003;BAURU;SP;59;55;"60,5";"2,2";"43,3";"2,2";"47,6";"2,1";"2,182";3;
2014;6208;ENGENHARIA DE PRODUÇÃO;56;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO;3518404;GUARATINGUETA;SP;31;30;"70,9";"3,8";55;4;59;4;"3,953";5;
2014;6208;ENGENHARIA DE PRODUÇÃO;56;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO;3522406;ITAPEVA;SP;37;30;"63,1";"2,6";"41,2";"1,9";"46,7";2;"2,039";3;
2014;6208;ENGENHARIA DE PRODUÇÃO;57;UNIVERSIDADE ESTADUAL DE MARINGÁ;4115200;MARINGA;PR;134;115;"58,6";"1,9";39;"1,5";"43,9";"1,5";"1,61";2;
2014;6208;ENGENHARIA DE PRODUÇÃO;76;UNIVERSIDADE REGIONAL DE BLUMENAU;4202404;BLUMENAU;SC;62;60;"56,3";"1,5";"42,6";"2,1";46;"1,9";"1,94";2;
2014;6208;ENGENHARIA DE PRODUÇÃO;80;CENTRO UNIVERSITÁRIO PARA O DESENVOLVIMENTO DO ALTO VALE DO ITAJAÍ;4214805;RIO DO SUL;SC;14;13;"71,7";"3,9";"46,7";"2,7";53;3;"3,015";4;
2014;6208;ENGENHARIA DE PRODUÇÃO;81;UNIVERSIDADE DA REGIÃO DE JOINVILLE;4209102;JOINVILLE;SC;127;110;"56,6";"1,6";39;"1,5";"43,4";"1,4";"1,532";2;
2014;6208;ENGENHARIA DE PRODUÇÃO;81;UNIVERSIDADE DA REGIÃO DE JOINVILLE;4215802;SAO BENTO DO SUL;SC;39;32;"56,4";"1,5";"39,3";"1,6";"43,6";"1,5";"1,56";2;
2014;6208;ENGENHARIA DE PRODUÇÃO;87;CENTRO UNIVERSITÁRIO DE BRUSQUE;4202909;BRUSQUE;SC;27;26;"62,3";"2,4";"40,6";"1,8";46;"1,9";"1,937";2;
2014;6208;ENGENHARIA DE PRODUÇÃO;107;UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI;3162500;SAO JOAO DEL REI;MG;62;59;"64,7";"2,8";"47,6";"2,9";"51,9";"2,8";"2,849";3;
2014;6208;ENGENHARIA DE PRODUÇÃO;124;CENTRO UNIVERSITÁRIO DE ARARAQUARA;3503208;ARARAQUARA;SP;91;75;"56,9";"1,6";"37,1";"1,2";"42,1";"1,2";"1,321";2;
2014;6208;ENGENHARIA DE PRODUÇÃO;125;CENTRO UNIVERSITÁRIO DE ARARAS -  DR. EDMUNDO ULSON ;3503307;ARARAS;SP;26;23;"50,7";"0,6";"32,9";"0,6";"37,4";"0,4";"0,59";1;
2014;6208;ENGENHARIA DE PRODUÇÃO;137;UNIVERSIDADE DO SAGRADO CORAÇÃO;3506003;BAURU;SP;16;16;"62,5";"2,5";"44,3";"2,4";"48,9";"2,3";"2,382";3;
2014;6208;ENGENHARIA DE PRODUÇÃO;142;CENTRO UNIVERSITÁRIO DO TRIÂNGULO;3170206;UBERLANDIA;MG;57;56;"53,4";"1,1";"31,5";"0,4";37;"0,4";"0,535";1;
2014;6208;ENGENHARIA DE PRODUÇÃO;143;UNIVERSIDADE DE UBERABA;3170107;UBERABA;MG;49;45;"62,2";"2,4";"36,6";"1,1";43;"1,4";"1,465";2;
2014;6208;ENGENHARIA DE PRODUÇÃO;143;UNIVERSIDADE DE UBERABA;3170206;UBERLANDIA;MG;21;20;"54,6";"1,3";"34,7";"0,8";"39,7";"0,8";"0,95";2;
2014;6208;ENGENHARIA DE PRODUÇÃO;150;UNIVERSIDADE DE SOROCABA;3552205;SOROCABA;SP;100;90;"62,7";"2,5";"41,2";"1,9";"46,6";2;"2,021";3;
2014;6208;ENGENHARIA DE PRODUÇÃO;163;UNIVERSIDADE ESTÁCIO DE SÁ;3301009;CAMPOS DO GOYTACAZES;RJ;4;3;"66,4";"3,1";"40,4";"1,7";"46,9";2;"2,076";3;
2014;6208;ENGENHARIA DE PRODUÇÃO;163;UNIVERSIDADE ESTÁCIO DE SÁ;3303302;NITEROI;RJ;24;18;"63,4";"2,6";"33,7";"0,7";"41,1";"1,1";"1,169";2;
2014;6208;ENGENHARIA DE PRODUÇÃO;163;UNIVERSIDADE ESTÁCIO DE SÁ;3303401;NOVA FRIBURGO;RJ;15;15;58;"1,8";"44,2";"2,3";"47,6";"2,1";"2,188";3;
2014;6208;ENGENHARIA DE PRODUÇÃO;163;UNIVERSIDADE ESTÁCIO DE SÁ;3304201;RESENDE;RJ;22;21;"52,4";"0,9";"38,9";"1,5";"42,3";"1,3";"1,356";2;
2014;6208;ENGENHARIA DE PRODUÇÃO;163;UNIVERSIDADE ESTÁCIO DE SÁ;3304557;RIO DE JANEIRO;RJ;117;87;"57,3";"1,7";"41,8";2;"45,7";"1,8";"1,889";2;
2014;6208;ENGENHARIA DE PRODUÇÃO;165;UNIVERSIDADE VEIGA DE ALMEIDA;3300704;CABO FRIO;RJ;58;54;"66,1";3;"40,1";"1,7";"46,6";2;"2,026";3;
2014;6208;ENGENHARIA DE PRODUÇÃO;165;UNIVERSIDADE VEIGA DE ALMEIDA;3304557;RIO DE JANEIRO;RJ;129;119;"63,8";"2,7";"40,2";"1,7";"46,1";"1,9";"1,948";3;
2014;6208;ENGENHARIA DE PRODUÇÃO;203;UNIVERSIDADE SÃO JUDAS TADEU;3550308;SAO PAULO;SP;68;67;"63,1";"2,6";"48,5";3;"52,2";"2,9";"2,897";3;
2014;6208;ENGENHARIA DE PRODUÇÃO;207;CENTRO UNIVERSITÁRIO MOURA LACERDA;3543402;RIBEIRAO PRETO;SP;8;8;"69,8";"3,6";"44,7";"2,4";51;"2,7";"2,709";3;
2014;6208;ENGENHARIA DE PRODUÇÃO;208;UNIVERSIDADE DE RIBEIRÃO PRETO;3543402;RIBEIRAO PRETO;SP;44;39;"57,7";"1,7";"39,1";"1,5";"43,8";"1,5";"1,587";2;
2014;6208;ENGENHARIA DE PRODUÇÃO;214;FACULDADE DE ENGENHARIA DE MINAS GERAIS - FEAMIG;3106200;BELO HORIZONTE;MG;61;59;59;"1,9";42;2;"46,2";"1,9";"1,969";3;
2014;6208;ENGENHARIA DE PRODUÇÃO;216;CENTRO UNIVERSITÁRIO METODISTA IZABELA HENDRIX;3106200;BELO HORIZONTE;MG;28;27;"63,9";"2,7";"39,4";"1,6";"45,5";"1,8";"1,855";2;
2014;6208;ENGENHARIA DE PRODUÇÃO;217;CENTRO UNIVERSITÁRIO DAS FACULDADES ASSOCIADAS DE ENSINO - FAE;3549102;SAO JOAO DA BOA VISTA;SP;20;20;"55,2";"1,3";"36,8";"1,2";"41,4";"1,1";"1,218";2;
2014;6208;ENGENHARIA DE PRODUÇÃO;221;UNIVERSIDADE CRUZEIRO DO SUL;3550308;SAO PAULO;SP;49;45;57;"1,6";"36,3";"1,1";"41,5";"1,1";"1,237";2;
2014;6208;ENGENHARIA DE PRODUÇÃO;227;UNIVERSIDADE CATÓLICA DE SANTOS;3548500;SANTOS;SP;21;20;"67,4";"3,2";"45,9";"2,6";"51,3";"2,7";"2,753";3;
2014;6208;ENGENHARIA DE PRODUÇÃO;234;FACULDADES OSWALDO CRUZ;3550308;SAO PAULO;SP;62;53;"53,7";"1,1";"41,1";"1,8";"44,2";"1,6";"1,661";2;
2014;6208;ENGENHARIA DE PRODUÇÃO;242;CENTRO UNIVERSITÁRIO ANHANGUERA;3547809;SANTO ANDRE;SP;151;125;"57,1";"1,6";"35,5";1;"40,9";1;"1,146";2;
2014;6208;ENGENHARIA DE PRODUÇÃO;266;UNIVERSIDADE METODISTA DE PIRACICABA;3545803;SANTA BARBARA D´OESTE;SP;120;97;"56,8";"1,6";"39,4";"1,6";"43,8";"1,5";"1,588";2;
2014;6208;ENGENHARIA DE PRODUÇÃO;267;FACULDADES INTEGRADAS ESPÍRITO SANTENSES;3205309;VITORIA;ES;79;72;"63,5";"2,6";"45,1";"2,5";"49,7";"2,5";"2,511";3;
2014;6208;ENGENHARIA DE PRODUÇÃO;277;CENTRO UNIVERSITÁRIO AUGUSTO MOTTA;3304557;RIO DE JANEIRO;RJ;169;148;"55,5";"1,4";"32,7";"0,5";"38,4";"0,6";"0,748";1;
2014;6208;ENGENHARIA DE PRODUÇÃO;294;FACULDADE TRÊS DE MAIO;4321808;TRES DE MAIO;RS;21;20;"59,2";2;"39,1";"1,5";"44,1";"1,6";"1,643";2;
2014;6208;ENGENHARIA DE PRODUÇÃO;295;UNIVERSIDADE DE SANTA CRUZ DO SUL;4316808;SANTA CRUZ DO SUL;RS;45;43;"57,8";"1,7";"44,7";"2,4";48;"2,2";"2,239";3;
2014;6208;ENGENHARIA DE PRODUÇÃO;322;UNIVERSIDADE PAULISTA;3503208;ARARAQUARA;SP;6;6;"78,9";5;"51,9";"3,5";"58,7";4;"3,902";4;
2014;6208;ENGENHARIA DE PRODUÇÃO;322;UNIVERSIDADE PAULISTA;3506003;BAURU;SP;17;17;"64,9";"2,8";"54,9";4;"57,4";"3,8";"3,716";4;
2014;6208;ENGENHARIA DE PRODUÇÃO;322;UNIVERSIDADE PAULISTA;3509502;CAMPINAS;SP;15;15;"62,7";"2,5";"48,4";3;52;"2,9";"2,872";3;
2014;6208;ENGENHARIA DE PRODUÇÃO;322;UNIVERSIDADE PAULISTA;3525904;JUNDIAI;SP;9;9;"60,7";"2,2";"45,9";"2,6";"49,6";"2,5";"2,499";3;
2014;6208;ENGENHARIA DE PRODUÇÃO;322;UNIVERSIDADE PAULISTA;3526902;LIMEIRA;SP;18;18;"66,2";3;"52,5";"3,6";"55,9";"3,5";"3,478";4;
2014;6208;ENGENHARIA DE PRODUÇÃO;322;UNIVERSIDADE PAULISTA;3547304;SANTANA DE PARNAIBA;SP;20;20;"57,2";"1,7";"38,4";"1,4";"43,2";"1,4";"1,489";2;
2014;6208;ENGENHARIA DE PRODUÇÃO;322;UNIVERSIDADE PAULISTA;3548500;SANTOS;SP;3;3;"74,3";"4,3";"45,5";"2,5";"52,8";3;"2,979";4;
2014;6208;ENGENHARIA DE PRODUÇÃO;322;UNIVERSIDADE PAULISTA;3549805;SAO JOSE DO RIO PRETO;SP;10;10;"71,1";"3,8";"52,4";"3,6";"57,1";"3,7";"3,651";4;
2014;6208;ENGENHARIA DE PRODUÇÃO;322;UNIVERSIDADE PAULISTA;3549904;SAO JOSE DOS CAMPOS;SP;18;18;"62,4";"2,5";"49,4";"3,1";"52,6";3;"2,966";4;
2014;6208;ENGENHARIA DE PRODUÇÃO;322;UNIVERSIDADE PAULISTA;3550308;SAO PAULO;SP;23;23;"62,7";"2,5";46;"2,6";"50,2";"2,6";"2,585";3;
2014;6208;ENGENHARIA DE PRODUÇÃO;322;UNIVERSIDADE PAULISTA;3552205;SOROCABA;SP;6;6;"68,6";"3,4";"40,2";"1,7";"47,3";"2,1";"2,132";3;
2014;6208;ENGENHARIA DE PRODUÇÃO;330;UNIVERSIDADE IGUAÇU;3303500;NOVA IGUACU;RJ;17;15;54;"1,2";37;"1,2";"41,3";"1,1";"1,203";2;
2014;6208;ENGENHARIA DE PRODUÇÃO;336;FACULDADE MACHADO SOBRINHO;3136702;JUIZ DE FORA;MG;43;43;"68,5";"3,4";"45,7";"2,6";"51,4";"2,8";"2,768";3;
2014;6208;ENGENHARIA DE PRODUÇÃO;338;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE MINAS GERAIS;3106200;BELO HORIZONTE;MG;193;174;64;"2,7";"40,9";"1,8";"46,7";2;"2,038";3;
2014;6208;ENGENHARIA DE PRODUÇÃO;338;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE MINAS GERAIS;3106705;BETIM;MG;48;48;"61,8";"2,4";"43,1";"2,2";"47,8";"2,2";"2,216";3;
2014;6208;ENGENHARIA DE PRODUÇÃO;343;CENTRO UNIVERSITÁRIO NEWTON PAIVA;3106200;BELO HORIZONTE;MG;26;26;"61,9";"2,4";"42,4";"2,1";"47,3";"2,1";"2,135";3;
2014;6208;ENGENHARIA DE PRODUÇÃO;344;CENTRO UNIVERSITÁRIO UNA;3106200;BELO HORIZONTE;MG;44;39;"59,5";2;"45,7";"2,6";"49,1";"2,4";"2,42";3;
2014;6208;ENGENHARIA DE PRODUÇÃO;346;INSTITUTO SUPERIOR DE CIÊNCIAS APLICADAS - ISCA;3526902;LIMEIRA;SP;16;14;"51,2";"0,7";"38,2";"1,4";"41,4";"1,1";"1,226";2;
2014;6208;ENGENHARIA DE PRODUÇÃO;349;CENTRO UNIVERSITÁRIO DE BELO HORIZONTE;3106200;BELO HORIZONTE;MG;22;21;"62,1";"2,4";"42,1";2;"47,1";2;"2,101";3;
2014;6208;ENGENHARIA DE PRODUÇÃO;375;UNIVERSIDADE DE SANTO AMARO;3550308;SAO PAULO;SP;367;327;"56,4";"1,5";"32,3";"0,5";"38,3";"0,6";"0,74";1;
2014;6208;ENGENHARIA DE PRODUÇÃO;383;UNIVERSIDADE DA AMAZÔNIA;1501402;BELEM;PA;20;19;"59,9";"2,1";"35,4";1;"41,5";"1,1";"1,234";2;
2014;6208;ENGENHARIA DE PRODUÇÃO;385;UNIVERSIDADE SALVADOR;2927408;SALVADOR;BA;51;48;"67,6";"3,3";"46,1";"2,6";"51,5";"2,8";"2,786";3;
2014;6208;ENGENHARIA DE PRODUÇÃO;398;UNIVERSIDADE TIRADENTES;2800308;ARACAJU;SE;18;17;"66,7";"3,1";"46,2";"2,6";"51,3";"2,8";"2,761";3;
2014;6208;ENGENHARIA DE PRODUÇÃO;417;UNIVERSIDADE CIDADE DE SÃO PAULO;3550308;SAO PAULO;SP;62;56;"57,8";"1,7";"34,6";"0,8";"40,4";"0,9";"1,06";2;
2014;6208;ENGENHARIA DE PRODUÇÃO;449;UNIVERSIDADE LUTERANA DO BRASIL;4304606;CANOAS;RS;20;20;60;"2,1";"45,7";"2,6";"49,3";"2,4";"2,445";3;
2014;6208;ENGENHARIA DE PRODUÇÃO;449;UNIVERSIDADE LUTERANA DO BRASIL;4304705;CARAZINHO;RS;19;18;67;"3,2";"41,8";2;"48,1";"2,2";"2,259";3;
2014;6208;ENGENHARIA DE PRODUÇÃO;456;CENTRO UNIVERSITÁRIO SANT´ANNA;3550308;SAO PAULO;SP;39;28;"58,4";"1,8";"32,7";"0,5";"39,1";"0,7";"0,861";1;
2014;6208;ENGENHARIA DE PRODUÇÃO;457;UNIVERSIDADE ANHANGUERA DE SÃO PAULO - UNIAN-SP;3547809;SANTO ANDRE;SP;37;31;"50,5";"0,6";"32,1";"0,4";"36,7";"0,3";"0,486";1;
2014;6208;ENGENHARIA DE PRODUÇÃO;466;UNIVERSIDADE ANHEMBI MORUMBI;3550308;SAO PAULO;SP;117;92;"60,5";"2,2";40;"1,7";"45,1";"1,7";"1,798";2;
2014;6208;ENGENHARIA DE PRODUÇÃO;472;UNIVERSIDADE DO GRANDE RIO PROFESSOR JOSÉ DE SOUZA HERDY;3301702;DUQUE DE CAXIAS;RJ;177;151;"59,9";"2,1";"34,6";"0,8";41;1;"1,148";2;
2014;6208;ENGENHARIA DE PRODUÇÃO;480;CENTRO UNIVERSITÁRIO SERRA DOS ÓRGÃOS;3305802;TERESOPOLIS;RJ;38;37;"60,6";"2,2";"39,9";"1,7";"45,1";"1,7";"1,789";2;
2014;6208;ENGENHARIA DE PRODUÇÃO;481;UNIVERSIDADE GUARULHOS;3518800;GUARULHOS;SP;15;15;"60,9";"2,2";"44,3";"2,3";"48,5";"2,3";"2,316";3;
2014;6208;ENGENHARIA DE PRODUÇÃO;489;CENTRO UNIVERSITÁRIO DE VOLTA REDONDA;3306305;VOLTA REDONDA;RJ;66;61;"60,6";"2,2";"40,2";"1,7";"45,4";"1,8";"1,831";2;
2014;6208;ENGENHARIA DE PRODUÇÃO;494;UNIVERSIDADE DO SUL DE SANTA CATARINA;4211900;PALHOCA;SC;29;26;"64,1";"2,7";"43,4";"2,2";"48,6";"2,3";"2,337";3;
2014;6208;ENGENHARIA DE PRODUÇÃO;496;UNIVERSIDADE DE FRANCA;3516200;FRANCA;SP;43;39;"62,6";"2,5";"39,3";"1,6";"45,1";"1,7";"1,794";2;
2014;6208;ENGENHARIA DE PRODUÇÃO;502;CENTRO UNIVERSITÁRIO MONTE SERRAT;3548500;SANTOS;SP;26;21;"61,3";"2,3";"39,5";"1,6";45;"1,7";"1,776";2;
2014;6208;ENGENHARIA DE PRODUÇÃO;513;UNIVERSIDADE VALE DO RIO DOCE;3127701;GOVERNADOR VALADARES;MG;25;25;56;"1,5";"32,8";"0,5";"38,6";"0,6";"0,778";1;
2014;6208;ENGENHARIA DE PRODUÇÃO;514;CENTRO UNIVERSITÁRIO DE BARRA MANSA;3300407;BARRA MANSA;RJ;160;149;"59,2";2;"35,4";1;"41,4";"1,1";"1,214";2;
2014;6208;ENGENHARIA DE PRODUÇÃO;527;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE GOIÁS;5208707;GOIANIA;GO;71;59;"59,5";2;38;"1,4";"43,4";"1,4";"1,529";2;
2014;6208;ENGENHARIA DE PRODUÇÃO;528;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO;3304557;RIO DE JANEIRO;RJ;157;140;"60,3";"2,1";"48,2";3;"51,3";"2,7";"2,753";3;
2014;6208;ENGENHARIA DE PRODUÇÃO;545;FACULDADE DE CIÊNCIAS ADMINISTRATIVAS E CONTÁBEIS DE ITABIRA;3131703;ITABIRA;MG;51;47;66;3;"42,3";2;"48,2";"2,2";"2,278";3;
2014;6208;ENGENHARIA DE PRODUÇÃO;546;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO;3550308;SAO PAULO;SP;55;52;"62,3";"2,4";"40,6";"1,8";46;"1,9";"1,937";2;
